Frequency,N8757,N8758,N8763,N8788,N8811,N8813,N8815,N8932,N8973,N8975,N9020,N9024,N9038,N9048,N9103,N2969,N2970,N2983,N2996,N3011,N3016,N3281,N3788,N3789
1.45963895321,4.30896725447e-05,2.81856209767e-05,1.84078926395e-05,0.000162094976986,7.30029714759e-05,0.000105161037936,8.73974640854e-05,0.000119569791423,3.44228669746e-06,9.02079591469e-07,0.000149065046571,0.000136386282975,5.59282270842e-05,7.29103157937e-06,0.000170348590473,1.81812666256e-07,2.10388193977e-07,1.34343721925e-07,1.40898123391e-07,3.49992205884e-07,2.92382310363e-07,1.39094581186e-07,2.30209863616e-07,1.78140979301e-07
1.47470581532,4.39895738964e-05,2.87743914669e-05,1.87923924386e-05,0.000165478617419,7.45275174268e-05,0.000107356914668,8.92226453288e-05,0.000122066485346,3.51426160705e-06,9.20897264223e-07,0.000152177017299,0.000139233728987,5.70963384234e-05,7.44349836168e-06,0.000173904321855,1.8560406545e-07,2.14780470742e-07,1.37141796586e-07,1.43832608046e-07,3.572828291e-07,2.98469984727e-07,1.41992700264e-07,2.35005430227e-07,1.81861878445e-07
1.49019551277,4.49246108474e-05,2.9386157621e-05,1.91919079953e-05,0.000168994287378,7.61115734349e-05,0.000109638524009,9.11190945772e-05,0.000124660640722,3.58905026587e-06,9.40448842357e-07,0.000155410467414,0.00014219233708,5.83100736549e-05,7.60192688176e-06,0.000177598805749,1.89543257534e-07,2.19344187258e-07,1.40048811659e-07,1.46881333762e-07,3.6485732835e-07,3.0479455404e-07,1.45003696161e-07,2.39987713258e-07,1.85728069368e-07
1.5061300993,4.58969770989e-05,3.00223491649e-05,1.960737427e-05,0.000172650223249,7.77588647907e-05,0.000112011184683,9.30912428885e-05,0.000127358332975,3.66682843378e-06,9.60779857451e-07,0.000158772920258,0.000145268990309,5.95722558501e-05,7.76668912295e-06,0.00018144067144,1.9363945114e-07,2.24090015877e-07,1.43071503089e-07,1.50051391756e-07,3.72733296672e-07,3.11370712325e-07,1.48134546407e-07,2.45168337187e-07,1.89748618595e-07
1.52253377438,4.69090482511e-05,3.06845249725e-05,2.00398098968e-05,0.000176455374458,7.94734150986e-05,0.000114480724733,9.51439142227e-05,0.000130166168674,3.74778687728e-06,9.81940047495e-07,0.000162272641319,0.000148471241118,6.0885988205e-05,7.93818981037e-06,0.00018543934857,1.9790262229e-07,2.29029566867e-07,1.46217246311e-07,1.53350484311e-07,3.80929947141e-07,3.18214489425e-07,1.51392910652e-07,2.50559878623e-07,1.93933388459e-07
1.5394320488,4.79634290969e-05,3.13743948936e-05,2.04903244594e-05,0.000180419490789,8.1259640865e-05,0.000117053474241,9.7282405477e-05,0.000133091351017,3.83213455279e-06,1.00398358427e-06,0.000165918580024,0.000151807296788,6.225463585e-05,8.11687004898e-06,0.000189605067135,2.02343699129e-07,2.34175516312e-07,1.49494084667e-07,1.56787038463e-07,3.89468226558e-07,3.2534330785e-07,1.54787130668e-07,2.56176150515e-07,1.98293122367e-07
1.55685329437,4.90629608976e-05,3.20938088407e-05,2.09601366805e-05,0.000184553282452,8.31223442219e-05,0.000119736381748,9.9512450106e-05,0.000136141767143,3.92009906136e-06,1.02696992599e-06,0.000169720602571,0.000155286179506,6.36819095234e-05,8.30321368994e-06,0.000193949046661,2.06974604566e-07,2.39541719793e-07,1.52910786255e-07,1.60370291269e-07,3.98371014398e-07,3.32776352252e-07,1.58326272981e-07,2.62032187948e-07,2.02839572694e-07
1.57482790947,5.02107541251e-05,3.28448113578e-05,2.14505762415e-05,0.000188868420082,8.50668147905e-05,0.000122537050629,0.000101840400021,0.000139326075441,4.0119307414e-06,1.05096398784e-06,0.000173689433723,0.000158917697263,6.51718364679e-05,8.49775005918e-06,0.000198483612621,2.11808455219e-07,2.45143411348e-07,1.56476986035e-07,1.64110318224e-07,4.07663407032e-07,3.40534484167e-07,1.62020342032e-07,2.68144503934e-07,2.07585642897e-07
1.59338915348,5.14102466695e-05,3.36296507157e-05,2.19631092477e-05,0.000193377782125,8.70988660608e-05,0.000125463804579,0.000104273189208,0.000142653749208,4.10790426031e-06,1.07603727884e-06,0.000177836947842,0.000162712720339,6.67288768454e-05,8.70106305229e-06,0.00020322225464,2.16859604052e-07,2.50997288731e-07,1.60203256883e-07,1.68018218005e-07,4.17373030359e-07,3.48640696757e-07,1.65880322811e-07,2.74531259947e-07,2.12545501199e-07
1.61257338524,5.26652147528e-05,3.44507934642e-05,2.24993473239e-05,0.000198095585802,8.92248717719e-05,0.000128525905893,0.000106818486529,0.000146135280374,4.20832247983e-06,1.10226835659e-06,0.000182176168892,0.000166683181305,6.83579273755e-05,8.91379295354e-06,0.000208179917536,2.22143924589e-07,2.57121769209e-07,1.6410128012e-07,1.72106226159e-07,4.27530181923e-07,3.5712039903e-07,1.69918308757e-07,2.81212436448e-07,2.1773479375e-07
1.63242042065,5.39798274986e-05,3.53109790012e-05,2.30610821745e-05,0.000203037474421,9.14519332582e-05,0.000131733526359,0.000109484753921,0.000149782266817,4.31352145824e-06,1.12974464628e-06,0.000186721561477,0.000170842307853,7.00644231983e-05,9.13665098778e-06,0.000213373059523,2.27678924603e-07,2.63537231149e-07,1.68183930782e-07,1.76387857209e-07,4.38168598293e-07,3.66001586372e-07,1.74147601228e-07,2.88210145527e-07,2.23170772529e-07
1.6529737711,5.53587233298e-05,3.62132414011e-05,2.36502892221e-05,0.000208220866625,9.37878721743e-05,0.000135097943712,0.000112281384645,0.000153607557877,4.4238722694e-06,1.15856244065e-06,0.000191489074496,0.000175204681,7.18543669791e-05,9.37042568694e-06,0.000218819957809,2.33484072965e-07,2.70266212965e-07,1.72465519199e-07,1.80878089395e-07,4.49325398222e-07,3.75315295287e-07,1.78583121624e-07,2.95548886697e-07,2.28872607977e-07
1.67428195477,5.68070572626e-05,3.71609457943e-05,2.42691712629e-05,0.00021366510191,9.62414414971e-05,0.000138631730806,0.000115218841529,0.000157625399879,4.53978873338e-06,1.18882940114e-06,0.000196496548597,0.0001797866571,7.37344453228e-05,9.6159919849e-06,0.000224540926865,2.39580941752e-07,2.77333896292e-07,1.76961918896e-07,1.85593634683e-07,4.61042162669e-07,3.85096114996e-07,1.83241255058e-07,3.03255916378e-07,2.34861602166e-07
1.69639801979,5.83305736654e-05,3.81578647648e-05,2.49201875704e-05,0.000219391789869,9.8822369182e-05,0.000142348959344,0.000118308780657,0.000161851756275,4.66173196401e-06,1.22066512631e-06,0.000201763847144,0.000184606396942,7.57121451898e-05,9.87432849797e-06,0.000230558682233,2.45993675208e-07,2.84768333358e-07,1.81690893442e-07,1.90553038237e-07,4.73365020071e-07,3.95382585339e-07,1.88140461432e-07,3.11361674221e-07,2.41161558279e-07
1.71938109398,5.99357263127e-05,3.9208218368e-05,2.56060993706e-05,0.000225425115786,0.000101541583717,0.000146265316289,0.000121564276924,0.000166304555023,4.79022037325e-06,1.25420422137e-06,0.00020731324912,0.000189684273209,7.77958266553e-05,1.01465338957e-05,0.000236898675212,2.52749345009e-07,2.9260090173e-07,1.8667230961e-07,1.95777175804e-07,4.86345868467e-07,4.06217907312e-07,1.93301332274e-07,3.19900237855e-07,2.47799192721e-07
1.74329710007,6.16297766101e-05,4.03167614422e-05,2.63300025836e-05,0.00023179234995,0.000104411374195,0.000150398496771,0.000125000064145,0.000171003877767,4.92583649248e-06,1.28959788981e-06,0.000213169812923,0.000195043277927,7.99949120847e-05,1.04338405436e-05,0.000243589485763,2.59878362385e-07,3.00867071701e-07,1.91928535287e-07,2.01289509505e-07,5.00042972362e-07,4.17650738882e-07,1.98747059699e-07,3.28909948166e-07,2.54804433553e-07
1.76821959019,6.34209209238e-05,4.14888563682e-05,2.70954060397e-05,0.000238524284214,0.00010744563042,0.00015476855333,0.000128632775159,0.000175972469151,5.06923879584e-06,1.32701700295e-06,0.000219361885684,0.000200709255296,8.23200534796e-05,1.07376454253e-05,0.000250663491897,2.67415117605e-07,3.09606775772e-07,1.97484837372e-07,2.07116542583e-07,5.14522184858e-07,4.29735962371e-07,2.04503876944e-07,3.38434205105e-07,2.62211329982e-07
1.794231534,6.53184761177e-05,4.27306113124e-05,2.79062951449e-05,0.000245655828621,0.000110660133942,0.000159398143296,0.000132481276523,0.000181236158824,5.22117579749e-06,1.36665573791e-06,0.00022592159803,0.000206711687497,8.47833507578e-05,1.10595346996e-05,0.000258157466305,2.75398633676e-07,3.18865403415e-07,2.03369936003e-07,2.13288345208e-07,5.29858368736e-07,4.4253596343e-07,2.10601527328e-07,3.48522149807e-07,2.70058308161e-07
1.82142615318,6.73330723657e-05,4.40489857283e-05,2.87672119157e-05,0.000253227015492,0.000114072914585,0.000164313256391,0.000136567163281,0.000186824428965,5.38250151294e-06,1.40873544296e-06,0.000232885708101,0.000213084218558,8.73986064107e-05,1.14013173516e-05,0.000266113260295,2.83873475837e-07,3.28694852669e-07,2.09616558777e-07,2.19839265014e-07,5.46136845969e-07,4.56121824755e-07,2.17073946374e-07,3.5922994357e-07,2.78389450159e-07
1.84990954399,6.94769260008e-05,4.54519722553e-05,2.96833768516e-05,0.000261283537839,0.00011770461424,0.000169543607626,0.000140915159136,0.000192771156435,5.55419592274e-06,1.45351043557e-06,0.000240296387346,0.000219865381951,9.01816601981e-05,1.1765072486e-05,0.00027457906981,2.92890803166e-07,3.39154581752e-07,2.16262236563e-07,2.26808680281e-07,5.63455614611e-07,4.70575230338e-07,2.23960142876e-07,3.70622018409e-07,2.87255204512e-07
1.87980282307,7.17641232768e-05,4.69488040835e-05,3.06608199026e-05,0.000269878364634,0.000121579134429,0.000175123583176,0.000145553873153,0.000199115369469,5.73739316678e-06,1.50127425513e-06,0.000248202268267,0.000227099750191,9.31508329813e-05,1.21532002595e-05,0.00028361051227,3.02509675976e-07,3.50313285935e-07,2.23350383521e-07,2.34242065744e-07,5.81927622534e-07,4.85990426569e-07,2.31305065768e-07,3.82772725516e-07,2.96713864145e-07
1.91124510765,7.42110642022e-05,4.85502132506e-05,3.17065423587e-05,0.000279072992271,0.000125724225654,0.000181093200808,0.000150516556459,0.000205902542803,5.9334092839e-06,1.55236830324e-06,0.000256659957813,0.000234839098994,9.63273996604e-05,1.25684928207e-05,0.00029327213997,3.1279867585e-07,3.62250915487e-07,2.30931391343e-07,2.42192299993e-07,6.0168440541e-07,5.02476893871e-07,2.39161010995e-07,3.95768580574e-07,3.06833300101e-07
1.94439721107,7.68369354773e-05,5.02687653352e-05,3.28287533193e-05,0.000288939423626,0.000130172411446,0.000187499230378,0.000155842091772,0.00021318589279,6.1437876866e-06,1.60719196174e-06,0.000265735783614,0.000243144109845,9.97362803901e-05,1.30142188937e-05,0.000303639622871,3.23838264649e-07,3.75060977831e-07,2.39064263496e-07,2.50721257089e-07,6.22879724688e-07,5.20162814155e-07,2.47589213132e-07,4.09710708027e-07,3.17692922636e-07
1.97944664955,7.9664408986e-05,5.21193142049e-05,3.40371516359e-05,0.0002995627583,0.000134962057928,0.000194396954612,0.000161576492246,0.000221028269152,6.37035145701e-06,1.66621748576e-06,0.000275507918559,0.000252086407272,0.000103406913695,1.34942429213e-05,0.000314802397043,3.35723257194e-07,3.88853976574e-07,2.47818661592e-07,2.59901952404e-07,6.4569519509e-07,5.39199561445e-07,2.56661905951e-07,4.24718649583e-07,3.29386494968e-07
2.01661419868,8.27205076348e-05,5.41195513506e-05,3.5343284253e-05,0.000311044335831,0.000140138945426,0.000201852235477,0.00016777451674,0.00022950451239,6.61527292323e-06,1.73000671566e-06,0.000286069727736,0.000261751352809,0.000107374391519,1.40131696753e-05,0.000326866895193,3.48566686625e-07,4.03761532652e-07,2.57277520177e-07,2.69821327947e-07,6.70347105824e-07,5.59767329378e-07,2.66465178811e-07,4.40934627477e-07,3.42025742839e-07
2.05616140366,8.60377404024e-05,5.62907698622e-05,3.67610482499e-05,0.000323506101267,0.000145758152939,0.000209944366361,0.000174502129084,0.000238704800722,6.88116688252e-06,1.79923654287e-06,0.000297533377307,0.000272241624771,0.000111680907139,1.45765407069e-05,0.000339961261488,3.62504664508e-07,4.19942097096e-07,2.67540656296e-07,2.8058414614e-07,6.97095742908e-07,5.82082861911e-07,2.77102600421e-07,4.58529825664e-07,3.55745299885e-07
2.09840273857,8.96556957741e-05,5.86589085287e-05,3.83073893317e-05,0.000337096629664,0.000151886721142,0.00021876989922,0.000181839612196,0.000248738913797,7.17122020433e-06,1.87473062851e-06,0.000310035567963,0.000283682398731,0.000116377901577,1.51911099238e-05,0.000354241579771,3.77702775722e-07,4.37588568047e-07,2.78729515912e-07,2.92317679396e-07,7.26257667338e-07,6.06410026194e-07,2.88700164219e-07,4.7771266054e-07,3.70708988839e-07
2.14372062683,9.36232390814e-05,6.12559670117e-05,4.00031894969e-05,0.000351999129634,0.000158607377671,0.000228447941481,0.00018988600641,0.000259742198978,7.48936417949e-06,1.95750499188e-06,0.000323744985508,0.000296227954095,0.000121528806631,1.58652092068e-05,0.000369900284568,3.94365201828e-07,4.56939062587e-07,2.90993909857e-07,3.05179014504e-07,7.58223620778e-07,6.33074137113e-07,3.014133938e-07,4.98739950672e-07,3.87118859635e-07
2.19258546829,9.80015538516e-05,6.41220103716e-05,4.1874609451e-05,0.000368443026673,0.000166023761267,0.000239127650275,0.00019876541046,0.000271884258837,7.84052372182e-06,2.04883212973e-06,0.00033887263271,0.000310071598506,0.000127213075757,1.66092813743e-05,0.000387178442907,4.12747652945e-07,4.78291553918e-07,3.04521222461e-07,3.19364659163e-07,7.93482172412e-07,6.62482136704e-07,3.15436693654e-07,5.21933316122e-07,4.05228178124e-07
2.24558830261,0.000102868580143,6.73081231071e-05,4.39549949078e-05,0.000386720639654,0.000174267901457,0.000250999088166,0.000208635887248,0.000285381160211,8.23097798275e-06,2.15033287532e-06,0.000355687661795,0.00032545949216,0.000133531924803,1.74366286956e-05,0.00040638318751,4.33175898706e-07,5.02025727656e-07,3.19550196082e-07,3.35124894946e-07,8.3265581452e-07,6.95152436947e-07,3.3101790109e-07,5.47702143194e-07,4.25359502287e-07
2.30348396301,0.000108325744804,7.08807419869e-05,4.62877214886e-05,0.000407212210121,0.000183511525393,0.000264309463091,0.000219703098992,0.000300513929687,8.66889604367e-06,2.26411520998e-06,0.000374539959012,0.000342712010024,0.000140617077705,1.83645715879e-05,0.000427913910244,4.56073308897e-07,5.28635666797e-07,3.36390939992e-07,3.52784979896e-07,8.76553656326e-07,7.31758632355e-07,3.48479062495e-07,5.76578713662e-07,4.47932507086e-07
2.36725997925,0.000114508206025,7.49284081394e-05,4.89305930387e-05,0.000430424377555,0.000193983563804,0.000279388244962,0.000232241101912,0.000317657191772,9.16517001315e-06,2.39298788074e-06,0.000395895767724,0.000362255901564,0.000148644059664,1.94161984837e-05,0.000452302861959,4.82004111291e-07,5.58779561288e-07,3.55456705847e-07,3.72778089286e-07,9.26252880618e-07,7.73197541548e-07,3.68249089888e-07,6.09271808116e-07,4.73506588605e-07
2.43824601173,0.000121601515275,7.95727246441e-05,5.19629829796e-05,0.000457052607089,0.000205998207093,0.000296687794616,0.000246626150329,0.000337325094733,9.73476198851e-06,2.54080555351e-06,0.000420395284891,0.000384677114198,0.000157853835844,2.06232216442e-05,0.000480280665215,5.11742427989e-07,5.9336105096e-07,3.77314023581e-07,3.95698293687e-07,9.83231529972e-07,8.20699312953e-07,3.90916312654e-07,6.46753562705e-07,5.02849673012e-07
2.51829648018,0.000129869993543,8.49868738442e-05,5.54979487788e-05,0.000488087360281,0.000220003086724,0.000316852296237,0.000263394234935,0.000360249978257,1.03989905256e-05,2.71305793831e-06,0.000448950129794,0.000410810112953,0.000168589671375,2.20308374992e-05,0.000512887781952,5.46390310774e-07,6.33667070815e-07,4.02769188668e-07,4.22390940003e-07,1.04959224245e-06,8.76013928064e-07,4.17318119617e-07,6.90407489401e-07,5.37055655059e-07
2.61011719704,0.000139708237839,9.14294723771e-05,5.97042962909e-05,0.000525007024407,0.000236666382989,0.000340843456797,0.000283345405478,0.000387525185943,1.11897052193e-05,2.91793685392e-06,0.000482921081129,0.000441900541773,0.00018136408471,2.37065596593e-05,0.000551677076146,5.87591898693e-07,6.8161858735e-07,4.33024439417e-07,4.54116587889e-07,1.12847112632e-06,9.41750386119e-07,4.48703190159e-07,7.42296606404e-07,5.77757930387e-07
2.71789884567,0.000151743166498,9.93114153971e-05,6.48502536933e-05,0.000570159754716,0.000257049745414,0.0003701892565,0.000307750917273,0.000420887547079,1.21575330922e-05,3.16845375892e-06,0.000524469825905,0.000479927286506,0.000196991342818,2.57577230514e-05,0.000599115155637,6.37957612071e-07,7.40267182664e-07,4.6998718517e-07,4.92875017244e-07,1.22484402709e-06,1.02204785435e-06,4.87053398501e-07,8.05694469364e-07,6.27551685284e-07
2.84870004654,0.000167061283719,0.000109344910015,7.14006746421e-05,0.000627613917459,0.000282992841676,0.000407537067076,0.000338813697454,0.000463346630568,1.33902867674e-05,3.48714684151e-06,0.000577341474127,0.000528318749275,0.00021688263223,2.83704885078e-05,0.000659475510474,7.02007298514e-07,8.14900204205e-07,5.16957754826e-07,5.42126315395e-07,1.34732044899e-06,1.12406576136e-06,5.3579805126e-07,8.86265468125e-07,6.90934598424e-07
3.01600861549,0.000187808444025,0.0001229368645,8.02738650236e-05,0.000705401937012,0.000318129168591,0.000458115508081,0.000380884535844,0.000520845991559,1.5061555132e-05,3.91850926462e-06,0.000648931309115,0.000593845208641,0.00024382538686,3.19129030686e-05,0.000741194991861,7.88658212514e-07,9.15958025871e-07,5.80441451348e-07,6.08690584158e-07,1.51287349581e-06,1.26191366689e-06,6.01699355229e-07,9.95176264951e-07,7.76791409862e-07
3.25183534622,0.000219290319365,0.000143566532643,9.37406075536e-05,0.000823374546599,0.000371441768948,0.000534849765245,0.000444720586529,0.000608077971265,1.76010689756e-05,4.57248233943e-06,0.000757517293096,0.000693240610417,0.000284711830318,3.72961185349e-05,0.000865122827236,9.1992723128e-07,1.06924562715e-06,6.76480112816e-07,7.09385176378e-07,1.76336334334e-06,1.47037269471e-06,7.01438580109e-07,1.15996760996e-06,9.07091646241e-07
3.68246054649,0.000283734552795,0.000185815122677,0.000121316756122,0.00106463278644,0.000480561109725,0.000691875757184,0.000575384590775,0.00078657764243,2.28127337323e-05,5.90925856159e-06,0.000979628763162,0.000896575918887,0.000368419743609,4.83452386106e-05,0.0011185327312,1.18784316783e-06,1.38281632189e-06,8.71996519436e-07,9.14363056381e-07,2.27345776693e-06,1.89446575405e-06,9.04648743472e-07,1.49556171891e-06,1.17389686238e-06
6.46230363846,0.000952123606112,0.000625404994935,0.000408038758906,0.00354989059269,0.00161130272318,0.00231668981723,0.00192975567188,0.00263297301717,7.78943503974e-05,1.97271074285e-05,0.00327115366235,0.00299604726024,0.00123745191377,0.000165145276696,0.00372705981135,3.91056028093e-06,4.62034495285e-06,2.82350629277e-06,2.95890345114e-06,7.37439722798e-06,6.1068708419e-06,2.94463075079e-06,4.85248801851e-06,3.94668495574e-06
7.31807613373,0.0012667668052,0.000833141617477,0.000543436966836,0.00471031852067,0.00214299606159,0.00307937338948,0.00256679020822,0.00349931395613,0.000104448816273,2.62692356046e-05,0.0043430486694,0.00397902820259,0.00164699240122,0.000221406880883,0.00494398036972,5.1619426813e-06,6.13666043137e-06,3.70051566279e-06,3.87677255276e-06,9.67158212006e-06,7.98826567916e-06,3.8682169361e-06,6.3647657953e-06,5.25507903149e-06
7.89028930664,0.00151370570529,0.000996497226879,0.000649877008982,0.00561732100323,0.00256002717651,0.00367705430835,0.0030665085651,0.00417808443308,0.00012555369176,3.14440767397e-05,0.00518159382045,0.00474837422371,0.00196857051924,0.000266080372967,0.00589472195134,6.13258634985e-06,7.32385478841e-06,4.37291691924e-06,4.58005524706e-06,1.14344984468e-05,9.42607584875e-06,4.57913802165e-06,7.52549794925e-06,6.28312136541e-06
8.35369777679,0.00173805642407,0.00114513724111,0.000746708828956,0.00643872935325,0.00293872551993,0.00421942444518,0.00352033553645,0.00479393964633,0.000144921214087,3.61834681826e-05,0.00594152277336,0.00544584356248,0.00226084189489,0.000307038426399,0.00675544980913,7.00652117303e-06,8.40052052808e-06,4.97277460454e-06,5.20711955687e-06,1.30083026306e-05,1.07054620457e-05,5.21539141118e-06,8.56182850839e-06,7.21793594494e-06
8.75572681427,0.00195224094205,0.00128723192029,0.000839262153022,0.00722073158249,0.00330010522157,0.00473667960614,0.00395343964919,0.00538119114935,0.000163576245541,4.07456536777e-05,0.00666542118415,0.00611045211554,0.00253995717503,0.000346452870872,0.0075746406801,7.83437008067e-06,9.42683618632e-06,5.53637528355e-06,5.79597644901e-06,1.44878185893e-05,1.19047572298e-05,5.81491440244e-06,9.53615744947e-06,8.11104564491e-06
9.11728382111,0.00216183275916,0.00142645009328,0.000929930189159,0.00798401515931,0.00365359080024,0.00524235749617,0.00437710946426,0.00595522252843,0.000181981682545,4.52479980595e-05,0.00737236905843,0.00675968499854,0.0028131629806,0.000385303108487,0.00837400648743,8.63876994117e-06,1.04297841972e-05,6.07988749834e-06,6.3635548031e-06,1.59152914421e-05,1.30588296088e-05,6.39463314656e-06,1.04762848423e-05,8.9855693659e-06
9.4497127533,0.00236994051374,0.00156484125182,0.00102004990913,0.00874009169638,0.00400443654507,0.00574399996549,0.00479763792828,0.00652460101992,0.000200398717425,4.97573091707e-05,0.00807298813015,0.00740327686071,0.00308450171724,0.00042414048221,0.00916562415659,9.43226950767e-06,1.14244030556e-05,6.6122138378e-06,6.91916920914e-06,1.73139815161e-05,1.4186849512e-05,6.9638936111e-06,1.13975165732e-05,9.85440419754e-06
9.75995826721,0.00257854815573,0.00170371576678,0.00111047644168,0.00949627254158,0.00435599312186,0.00624641217291,0.00521903857589,0.00709478510544,0.000218996821786,5.43173955521e-05,0.00877403002232,0.00804742053151,0.00335655501112,0.000463321455754,0.00995715986937,1.02228023025e-05,1.24202679217e-05,7.13892313797e-06,7.46864088796e-06,1.8698436179e-05,1.53007767949e-05,7.52856612962e-06,1.23094259834e-05,1.07257865238e-05
10.0526266098,0.00278904940933,0.00184399704449,0.00120181194507,0.0102576678619,0.00471061049029,0.00675296178088,0.00564412632957,0.00766959739849,0.000237897591433,5.89600967942e-05,0.00948021933436,0.00869644898921,0.00363113591447,0.000503100862261,0.0107539715245,1.10158707685e-05,1.34240945044e-05,7.66382254369e-06,8.01594160293e-06,2.00786016649e-05,1.64087559824e-05,8.09268567536e-06,1.32185559778e-05,1.16055025501e-05
10.330950737,0.00300249923021,0.0019863860216,0.00129451404791,0.0110281184316,0.00507006514817,0.00726618804038,0.00607502926141,0.00825192127377,0.000257195410086,6.37104458292e-05,0.0101951099932,0.00935362745076,0.00390961766243,0.000543675501831,0.0115600796416,1.18155676319e-05,1.44409441418e-05,8.18969783722e-06,8.56397127791e-06,2.14617466554e-05,1.7516718799e-05,8.65922538651e-06,1.4129691408e-05,1.24979324028e-05
10.5973024368,0.00321974488907,0.00213144859299,0.00138895167038,0.011810685508,0.00543578341603,0.00778812868521,0.00651345634833,0.0088440682739,0.00027696826146,6.8589411967e-05,0.0109215406701,0.0100215645507,0.00419310480356,0.000585207191762,0.012378689833,1.26251288748e-05,1.54748777277e-05,8.71869815455e-06,9.11496499612e-06,2.28534900089e-05,1.86292145372e-05,9.23050083657e-06,1.50465248225e-05,1.34066021928e-05
10.8534784317,0.00344150303863,0.00227966462262,0.00148543831892,0.0126079376787,0.00580896856263,0.0083204973489,0.00696084788069,0.00944798067212,0.00029728395748,7.361543976e-05,0.0116618955508,0.010702451691,0.00448253145441,0.000627835921478,0.0132124871016,1.34472320497e-05,1.65293095051e-05,9.25256244955e-06,9.67072082858e-06,2.42583646468e-05,1.97498975467e-05,9.80840377451e-06,1.59720439115e-05,1.43344886965e-05
